id,dev_eui,threshold_type_id,thresholdType,alertType,datecreated_utc,datecreated,Time,latitude,longitude,LPState,node,poleId,resolved,subpanel_id,resolved_date,user_id,jsonData,template_name,tln,subpanel_name,local_timezone,cableKit,duration,alertvalue,threshold_value,transformer_alimentador_835,user_name,X1 Highest Value,X2 Highest Value,X3 Highest Value,X1 Duration,X2 Duration,X3 Duration,x1_averagePeakValue,x2_averagePeakValue,x3_averagePeakValue
11217.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:35 PM,02/02/2025 08:11:35 AM,02/02/2025 08:11:35 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505492,""receivedAtTimestamp"":1738505491745,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505491809},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505493,""receivedAtTimestamp"":1738505492834,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505492836},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505494,""receivedAtTimestamp"":1738505493445,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505493447}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505492,""serverTimestamp"":1738505491809}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.015,,,,,
11224.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:40 PM,02/02/2025 08:11:40 AM,02/02/2025 08:11:40 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":25216,""deviceTimestamp"":1738505497,""receivedAtTimestamp"":1738505496246,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505496248},{""phase"":1,""alertDuration"":25472,""deviceTimestamp"":1738505498,""receivedAtTimestamp"":1738505497467,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505497468},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505499,""receivedAtTimestamp"":1738505498668,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505498675},{""phase"":1,""alertDuration"":8576,""deviceTimestamp"":1738505499,""receivedAtTimestamp"":1738505498073,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505498074}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505497,""serverTimestamp"":1738505496248}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.515,,,,,
11232.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:46 PM,02/02/2025 08:11:46 AM,02/02/2025 08:11:46 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505503,""receivedAtTimestamp"":1738505502384,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505502386},{""phase"":1,""alertDuration"":25344,""deviceTimestamp"":1738505504,""receivedAtTimestamp"":1738505502985,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505502987},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505504,""receivedAtTimestamp"":1738505503594,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505503595},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505505,""receivedAtTimestamp"":1738505504188,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505504190},{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505505,""receivedAtTimestamp"":1738505505295,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505505334}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505503,""serverTimestamp"":1738505502386}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.015,,,,,
11238.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:11:52 PM,02/02/2025 08:11:52 AM,02/02/2025 08:11:52 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738505508,""receivedAtTimestamp"":1738505506996,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738505506997},{""phase"":1,""alertDuration"":6483456,""deviceTimestamp"":1738505509,""receivedAtTimestamp"":1738505508213,""value"":127.2,""customerId"":""646703"",""serverTimestamp"":1738505508215},{""phase"":1,""alertDuration"":6458368,""deviceTimestamp"":1738505510,""receivedAtTimestamp"":1738505509357,""value"":127.2,""customerId"":""646703"",""serverTimestamp"":1738505509359}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738505508,""serverTimestamp"":1738505506997}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.2,,,387.494,,,,,
11405.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:20:01 PM,02/02/2025 08:20:01 AM,02/02/2025 08:20:01 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":51134,""receivedAtTimestamp"":1738505999766,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738505999767}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":51134,""serverTimestamp"":1738505999767}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
11407.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:20:02 PM,02/02/2025 08:20:02 AM,02/02/2025 08:20:02 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":384,""deviceTimestamp"":45979,""receivedAtTimestamp"":1738506002206,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506002255}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":45979,""serverTimestamp"":1738506002255}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.023,,,
11412.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:20:04 PM,02/02/2025 08:20:04 AM,02/02/2025 08:20:04 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":45578,""receivedAtTimestamp"":1738506002795,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506002796}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":45578,""serverTimestamp"":1738506002796}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.1,,,0.015,,,
11419.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:20:10 PM,02/02/2025 08:20:10 AM,02/02/2025 08:20:10 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506006,""receivedAtTimestamp"":1738506005205,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738506005207}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738506006,""serverTimestamp"":1738506005207}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.9,,,0.015,,,
11428.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:20:16 PM,02/02/2025 08:20:16 AM,02/02/2025 08:20:16 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506012,""receivedAtTimestamp"":1738506011225,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506011227},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506012,""receivedAtTimestamp"":1738506011824,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506011826},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506013,""receivedAtTimestamp"":1738506013025,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506013027},{""phase"":2,""alertDuration"":384,""deviceTimestamp"":1738506013,""receivedAtTimestamp"":1738506012426,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506012620},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506014,""receivedAtTimestamp"":1738506013646,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506013731}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738506012,""serverTimestamp"":1738506011227}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
11434.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:20:20 PM,02/02/2025 08:20:20 AM,02/02/2025 08:20:20 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":6483328,""deviceTimestamp"":1738506017,""receivedAtTimestamp"":1738506017045,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506017046},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506018,""receivedAtTimestamp"":1738506018146,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506018148},{""phase"":2,""alertDuration"":8576,""deviceTimestamp"":1738506019,""receivedAtTimestamp"":1738506019286,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506019287}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738506017,""serverTimestamp"":1738506017046}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.1,,,0.515,,,
11456.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:34 PM,02/02/2025 08:22:34 AM,02/02/2025 08:22:34 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":16896,""deviceTimestamp"":46908,""receivedAtTimestamp"":1738506152770,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506152772}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":46908,""serverTimestamp"":1738506152772}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.1,,,1.014,,,
11458.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:35 PM,02/02/2025 08:22:35 AM,02/02/2025 08:22:35 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":53261,""receivedAtTimestamp"":1738506155179,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506155234}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":53261,""serverTimestamp"":1738506155234}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
11462.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:37 PM,02/02/2025 08:22:37 AM,02/02/2025 08:22:37 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":6483328,""deviceTimestamp"":46657,""receivedAtTimestamp"":1738506155788,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506155789}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":46657,""serverTimestamp"":1738506155789}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,388.992,,,
11465.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:38 PM,02/02/2025 08:22:38 AM,02/02/2025 08:22:38 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":55663,""receivedAtTimestamp"":1738506157598,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506157709}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":55663,""serverTimestamp"":1738506157709}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
11470.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:40 PM,02/02/2025 08:22:40 AM,02/02/2025 08:22:40 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":384,""deviceTimestamp"":56868,""receivedAtTimestamp"":1738506158815,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506158817}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":56868,""serverTimestamp"":1738506158817}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.023,,,,,
11472.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:41 PM,02/02/2025 08:22:41 AM,02/02/2025 08:22:41 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":44950,""receivedAtTimestamp"":1738506161214,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506161215}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":44950,""serverTimestamp"":1738506161215}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.1,,,0.015,,,
11475.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:43 PM,02/02/2025 08:22:43 AM,02/02/2025 08:22:43 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":384,""deviceTimestamp"":59922,""receivedAtTimestamp"":1738506162327,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506162329}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":59922,""serverTimestamp"":1738506162329}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.023,,,,,
11477.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:44 PM,02/02/2025 08:22:44 AM,02/02/2025 08:22:44 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":41984,""deviceTimestamp"":44549,""receivedAtTimestamp"":1738506163530,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506163847}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":44549,""serverTimestamp"":1738506163847}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,2.519,,,
11482.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:46 PM,02/02/2025 08:22:46 AM,02/02/2025 08:22:46 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":62225,""receivedAtTimestamp"":1738506164678,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506164696}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":62225,""serverTimestamp"":1738506164696}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.1,,,0.015,,,,,
11487.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:49 PM,02/02/2025 08:22:49 AM,02/02/2025 08:22:49 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":43947,""receivedAtTimestamp"":1738506167044,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506167243}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":43947,""serverTimestamp"":1738506167243}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
11495.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:22:55 PM,02/02/2025 08:22:55 AM,02/02/2025 08:22:55 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506171,""receivedAtTimestamp"":1738506170470,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506170472},{""phase"":2,""alertDuration"":25344,""deviceTimestamp"":1738506172,""receivedAtTimestamp"":1738506171571,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506171573},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506173,""receivedAtTimestamp"":1738506172191,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738506172193}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738506171,""serverTimestamp"":1738506170472}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.1,,,0.015,,,
11502.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:23:01 PM,02/02/2025 08:23:01 AM,02/02/2025 08:23:01 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506178,""receivedAtTimestamp"":1738506176682,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506176767},{""phase"":2,""alertDuration"":384,""deviceTimestamp"":1738506178,""receivedAtTimestamp"":1738506177270,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506177321},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506179,""receivedAtTimestamp"":1738506177891,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506177892},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506179,""receivedAtTimestamp"":1738506178497,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506178582},{""phase"":2,""alertDuration"":256,""deviceTimestamp"":1738506180,""receivedAtTimestamp"":1738506179109,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738506179110},{""phase"":2,""alertDuration"":384,""deviceTimestamp"":1738506180,""receivedAtTimestamp"":1738506179682,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738506179683}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738506178,""serverTimestamp"":1738506176767}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.9,,,0.023,,,
11573.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 02:35:34 PM,02/02/2025 08:35:34 AM,02/02/2025 08:35:34 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738506930,""receivedAtTimestamp"":1738506929663,""value"":127.3,""customerId"":""646703"",""serverTimestamp"":1738506929665}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738506930,""serverTimestamp"":1738506929665}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.3,,,0.015,,,,,
10436.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 08:49:35 AM,02/02/2025 02:49:35 AM,02/02/2025 02:49:35 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":51509,""receivedAtTimestamp"":1738486175871,""value"":127.5,""customerId"":""646703"",""serverTimestamp"":1738486175872}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":51509,""serverTimestamp"":1738486175872}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.5,,,0.015,,,,,
10440.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 08:49:38 AM,02/02/2025 02:49:38 AM,02/02/2025 02:49:38 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":43801,""receivedAtTimestamp"":1738486177101,""value"":127.5,""customerId"":""646703"",""serverTimestamp"":1738486177207}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":43801,""serverTimestamp"":1738486177207}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.5,,,0.015,,,,,
10457.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/02/2025 08:49:51 AM,02/02/2025 02:49:51 AM,02/02/2025 02:49:51 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":256,""deviceTimestamp"":1738486186,""receivedAtTimestamp"":1738486185707,""value"":127.5,""customerId"":""646703"",""serverTimestamp"":1738486185709}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738486186,""serverTimestamp"":1738486185709}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.5,,,0.015,,,,,
12021.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/03/2025 12:37:40 PM,02/03/2025 06:37:40 AM,02/03/2025 06:37:40 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":1,""alertDuration"":384,""deviceTimestamp"":1738586257,""receivedAtTimestamp"":1738586257322,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738586257324}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738586257,""serverTimestamp"":1738586257324}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,127.0,,,0.023,,,,,
12147.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/04/2025 11:43:45 AM,02/04/2025 05:43:45 AM,02/04/2025 05:43:45 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":384,""deviceTimestamp"":1738669420,""receivedAtTimestamp"":1738669419587,""value"":126.4,""customerId"":""646703"",""serverTimestamp"":1738669419680}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738669420,""serverTimestamp"":1738669419680}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,126.4,,,0.023,,,
12202.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/04/2025 11:44:18 AM,02/04/2025 05:44:18 AM,02/04/2025 05:44:18 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":6475008,""deviceTimestamp"":1738669453,""receivedAtTimestamp"":1738669452416,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738669452418},{""phase"":2,""alertDuration"":6483456,""deviceTimestamp"":1738669453,""receivedAtTimestamp"":1738669451916,""value"":126.9,""customerId"":""646703"",""serverTimestamp"":1738669452042},{""phase"":2,""alertDuration"":6475136,""deviceTimestamp"":1738669454,""receivedAtTimestamp"":1738669453015,""value"":127.1,""customerId"":""646703"",""serverTimestamp"":1738669453156}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":1738669453,""serverTimestamp"":1738669452042}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.1,,,388.5,,,
12263.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/04/2025 11:46:27 AM,02/04/2025 05:46:27 AM,02/04/2025 05:46:27 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":47041,""receivedAtTimestamp"":1738669586890,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738669586891}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":47041,""serverTimestamp"":1738669586891}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
12267.0,862754053334016.0,8.0,AlertVoltageSwell2,Voltage Swell: 120/240/277V,02/04/2025 11:46:29 AM,02/04/2025 05:46:29 AM,02/04/2025 05:46:29 AM,13.746678,-89.362623,1.0,T63263,Nivel de piso,0.0,835.0,,,"{""data"":[{""phase"":2,""alertDuration"":256,""deviceTimestamp"":46539,""receivedAtTimestamp"":1738669588099,""value"":127,""customerId"":""646703"",""serverTimestamp"":1738669588100}],""msgType"":288,""msgStr"":""AlertAggregatedVoltageSwell120/240/277V"",""deviceTimestamp"":46539,""serverTimestamp"":1738669588100}",Vswell,T63263,AES El Salvador,America/El_Salvador (UTC/GMT -6:00),3.0,,0.0,7.0,,,,,127.0,,,0.015,,,
